rppdId	preferredName	rppdUri
ps04557	Zepf, Heidelinde	https://rppd.lobid.org/ps04557
ps04558	Zettler, Ilse	https://rppd.lobid.org/ps04558
ps04559	Zeuner, Georg Günther	https://rppd.lobid.org/ps04559
ps04560	Zeuss, Johann Caspar	https://rppd.lobid.org/ps04560
ps04562	Ziellenbach, Karl-Roland	https://rppd.lobid.org/ps04562
ps04563	Ziesenis, Johann Georg	https://rppd.lobid.org/ps04563
ps04564	Zieske, Andreas-W	https://rppd.lobid.org/ps04564
ps04565	Zill, Rudolf-Gerhard	https://rppd.lobid.org/ps04565
ps04566	Zillig, Jochen	https://rppd.lobid.org/ps04566
ps04567	Zimmer, Friedrich	https://rppd.lobid.org/ps04567
ps04568	Zimmer, Hans	https://rppd.lobid.org/ps04568
ps04572	Zink, Adolf	https://rppd.lobid.org/ps04572
ps04575	Zinkgraf, Ingrid	https://rppd.lobid.org/ps04575
ps04576	Zinn, Carl Christian Julius	https://rppd.lobid.org/ps04576
ps04577	Zinn, Christian	https://rppd.lobid.org/ps04577
ps04578	Zipff, Johannes Stephan	https://rppd.lobid.org/ps04578
ps04579	Zipf, Johannes Stephan	https://rppd.lobid.org/ps04579
ps04580	Zink, Ernst	https://rppd.lobid.org/ps04580
ps04581	Zobel, Erika	https://rppd.lobid.org/ps04581
ps04584	Zörner, Josef	https://rppd.lobid.org/ps04584
ps04585	Zügel, Heinrich ¬von¬	https://rppd.lobid.org/ps04585
ps04586	Zügel, Willy	https://rppd.lobid.org/ps04586
ps04587	ZumLamm, Marcus	https://rppd.lobid.org/ps04587
ps04590	Zwick, Klaus	https://rppd.lobid.org/ps04590
ps04591	Zwiesel, Johann D.	https://rppd.lobid.org/ps04591
ps04597	Halama, Monika	https://rppd.lobid.org/ps04597
ps04598	Knallinger, Heiner	https://rppd.lobid.org/ps04598
ps04600	Kuhn, Horst	https://rppd.lobid.org/ps04600
ps04601	Gensinger, Monika	https://rppd.lobid.org/ps04601
ps04602	Jäger, Ernst	https://rppd.lobid.org/ps04602
ps04603	Feick, Otto	https://rppd.lobid.org/ps04603
ps04604	Jatzi, Emmy	https://rppd.lobid.org/ps04604
ps04606	Kadel, Klaus	https://rppd.lobid.org/ps04606
ps04607	Kreuter, Josef-Heinrich	https://rppd.lobid.org/ps04607
ps04608	Falk, Peter	https://rppd.lobid.org/ps04608
ps04609	Sachsenheimer, Wilfried	https://rppd.lobid.org/ps04609
ps04611	Westhoven, Franz	https://rppd.lobid.org/ps04611
ps04612	Penot, Bernard Georg	https://rppd.lobid.org/ps04612
ps04613	Löffler, Paul	https://rppd.lobid.org/ps04613
ps04614	Pfeiffer, Peter H	https://rppd.lobid.org/ps04614
ps04615	Oberberger, Josef	https://rppd.lobid.org/ps04615
ps04616	Kups, Paul	https://rppd.lobid.org/ps04616
ps04617	Heusch, Anneliese	https://rppd.lobid.org/ps04617
ps04619	Feodora	https://rppd.lobid.org/ps04619
ps04623	Rüstringen, Heinrich (auch Heinz)	https://rppd.lobid.org/ps04623
ps04624	Damian, Jakob	https://rppd.lobid.org/ps04624
ps04625	Dumarsais	https://rppd.lobid.org/ps04625
ps04626	Thiry	https://rppd.lobid.org/ps04626
ps04627	In den Eicken, Paul	https://rppd.lobid.org/ps04627
ps04628	Riesler, Ulrich	https://rppd.lobid.org/ps04628
ps04629	Hartung, Michael	https://rppd.lobid.org/ps04629
ps04630	Hartung, Johann Philipp	https://rppd.lobid.org/ps04630
ps04631	Hasel, Jakob Schorr ¬von¬	https://rppd.lobid.org/ps04631
ps04633	Haas, Stephan	https://rppd.lobid.org/ps04633
ps04636	Wernher, Johann Wilhelm	https://rppd.lobid.org/ps04636
ps04637	Wernher, Johann Wilhelm	https://rppd.lobid.org/ps04637
ps04639	Christophel-Georgens, Doris	https://rppd.lobid.org/ps04639
ps04641	Eißlinger, Balthasar	https://rppd.lobid.org/ps04641
ps04644	Dahl, Wilfried	https://rppd.lobid.org/ps04644
ps04645	Dauth, Jutta	https://rppd.lobid.org/ps04645
ps04646	David, Alfons	https://rppd.lobid.org/ps04646
ps04649	Deuber, Margit	https://rppd.lobid.org/ps04649
ps04651	Kneller, Oskar	https://rppd.lobid.org/ps04651
ps04653	Agricola, Johannes	https://rppd.lobid.org/ps04653
ps04655	Amalia Augusta	https://rppd.lobid.org/ps04655
ps04657	Hoang, Anh	https://rppd.lobid.org/ps04657
ps04658	Anh, Hoang	https://rppd.lobid.org/ps04658
ps04659	Antes, Christian	https://rppd.lobid.org/ps04659
ps04660	Basler, Heinrich	https://rppd.lobid.org/ps04660
ps04661	Bauer, Beate	https://rppd.lobid.org/ps04661
ps04663	Baumann, Herbert	https://rppd.lobid.org/ps04663
ps04664	Bergner, Edgar	https://rppd.lobid.org/ps04664
ps04666	Betz, Heinrich	https://rppd.lobid.org/ps04666
ps04667	Bishup, Peter	https://rppd.lobid.org/ps04667
ps04668	Blank, Josef	https://rppd.lobid.org/ps04668
ps04669	Blankhart-Laub, Elke	https://rppd.lobid.org/ps04669
ps04672	Bräunling, Fred	https://rppd.lobid.org/ps04672
ps04673	Brandeis, Heide	https://rppd.lobid.org/ps04673
ps04676	Brill, Manfred	https://rppd.lobid.org/ps04676
ps04677	Brunner, Wolfgang Peter	https://rppd.lobid.org/ps04677
ps04682	Doerr, Johannes M.	https://rppd.lobid.org/ps04682
ps04683	Dörr, Valentin	https://rppd.lobid.org/ps04683
ps04684	Drescher, Margit C. / -	https://rppd.lobid.org/ps04684
ps04685	Dürr, Bernd	https://rppd.lobid.org/ps04685
ps04687	Emde, Beate	https://rppd.lobid.org/ps04687
ps04688	Fauck, Siegfried	https://rppd.lobid.org/ps04688
ps04689	Fehlauer, Brigitte	https://rppd.lobid.org/ps04689
ps04690	Fuchs, Ulrike Susan	https://rppd.lobid.org/ps04690
ps04692	Gamber, Manuela	https://rppd.lobid.org/ps04692
